file_id,file_path,kategori_utama,sub_kategori,width,height,aspect_ratio,split_set
ECO_15117,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (71).jpg,Organik,food_waste,1020,521,1.96,train
ECO_15118,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/10_511.jpg,Organik,food_waste,512,512,1.0,train
ECO_15119,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (103).jpg,Organik,food_waste,640,424,1.51,train
ECO_15120,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/00000215.jpg,Organik,food_waste,600,337,1.78,train
ECO_15121,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Image_221.png,Organik,food_waste,256,256,1.0,train
ECO_15122,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (268).jpeg,Organik,food_waste,275,183,1.5,train
ECO_15123,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (292).jpg,Organik,food_waste,640,415,1.54,train
ECO_15124,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (338).jpg,Organik,food_waste,550,412,1.33,train
ECO_15125,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (194).jpeg,Organik,food_waste,183,275,0.67,train
ECO_15126,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (154).jpg,Organik,food_waste,900,500,1.8,train
ECO_15127,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/00000017.jpg,Organik,food_waste,660,371,1.78,train
ECO_15128,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (342).jpg,Organik,food_waste,600,750,0.8,train
ECO_15129,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (441).jpg,Organik,food_waste,900,500,1.8,train
ECO_15130,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Image_166 (1).png,Organik,food_waste,256,256,1.0,train
ECO_15131,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (284).jpg,Organik,food_waste,640,427,1.5,train
ECO_15132,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Image_176 (1).png,Organik,food_waste,256,256,1.0,train
ECO_15133,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (138).jpg,Organik,food_waste,600,800,0.75,train
ECO_15134,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_12.jpg,Organik,food_waste,324,216,1.5,train
ECO_15135,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (210).jpeg,Organik,food_waste,275,183,1.5,test
ECO_15136,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/10_667.jpg,Organik,food_waste,512,512,1.0,train
ECO_15137,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (30).jpg,Organik,food_waste,660,528,1.25,train
ECO_15138,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (142).jpg,Organik,food_waste,640,452,1.42,train
ECO_15139,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Image_200 (1).png,Organik,food_waste,256,256,1.0,train
ECO_15140,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (379).jpg,Organik,food_waste,750,563,1.33,train
ECO_15141,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (180).jpg,Organik,food_waste,600,600,1.0,train
ECO_15142,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (396).jpg,Organik,food_waste,225,300,0.75,val
ECO_15143,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_157.jpg,Organik,food_waste,324,202,1.6,train
ECO_15144,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_143.jpg,Organik,food_waste,324,182,1.78,train
ECO_15145,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (49).jpg,Organik,food_waste,600,600,1.0,train
ECO_15146,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (67).jpg,Organik,food_waste,400,300,1.33,train
ECO_15147,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (88).jpg,Organik,food_waste,660,990,0.67,train
ECO_15148,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/00000363.jpg,Organik,food_waste,1050,700,1.5,train
ECO_15149,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (10).jpg,Organik,food_waste,520,472,1.1,train
ECO_15150,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (257).jpeg,Organik,food_waste,269,187,1.44,train
ECO_15151,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_155.jpg,Organik,food_waste,324,222,1.46,train
ECO_15152,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (118).jpg,Organik,food_waste,600,602,1.0,train
ECO_15153,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_141.jpg,Organik,food_waste,324,242,1.34,train
ECO_15154,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Image_155.png,Organik,food_waste,256,256,1.0,train
ECO_15155,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (289).jpg,Organik,food_waste,2448,3264,0.75,train
ECO_15156,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_38.jpg,Organik,food_waste,324,182,1.78,train
ECO_15157,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (135).jpg,Organik,food_waste,360,480,0.75,train
ECO_15158,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_10.jpg,Organik,food_waste,324,232,1.4,train
ECO_15159,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (47).jpg,Organik,food_waste,280,280,1.0,test
ECO_15160,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Image_169.png,Organik,food_waste,256,256,1.0,train
ECO_15161,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (69).jpg,Organik,food_waste,600,800,0.75,test
ECO_15162,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (86).jpg,Organik,food_waste,600,600,1.0,train
ECO_15163,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (80).jpeg,Organik,food_waste,259,194,1.34,train
ECO_15164,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (436).jpg,Organik,food_waste,640,480,1.33,val
ECO_15165,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/00000015.jpg,Organik,food_waste,496,330,1.5,train
ECO_15166,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/10_705.jpg,Organik,food_waste,512,512,1.0,train
ECO_15167,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (270).jpg,Organik,food_waste,600,800,0.75,train
ECO_15168,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Image_132 (1).png,Organik,food_waste,256,256,1.0,train
ECO_15169,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (51).jpg,Organik,food_waste,640,432,1.48,train
ECO_15170,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (123).jpg,Organik,food_waste,660,495,1.33,train
ECO_15171,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Image_244 (1).png,Organik,food_waste,256,256,1.0,test
ECO_15172,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (159).jpg,Organik,food_waste,600,800,0.75,test
ECO_15173,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/9_1074.jpg,Organik,food_waste,512,512,1.0,train
ECO_15174,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (90).jpg,Organik,food_waste,580,442,1.31,train
ECO_15175,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (297).jpeg,Organik,food_waste,300,168,1.79,test
ECO_15176,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/00000203.jpg,Organik,food_waste,424,282,1.5,train
ECO_15177,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (174).jpg,Organik,food_waste,500,375,1.33,test
ECO_15178,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (227).jpg,Organik,food_waste,500,500,1.0,test
ECO_15179,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (28).jpg,Organik,food_waste,600,750,0.8,train
ECO_15180,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (318).jpg,Organik,food_waste,518,331,1.56,train
ECO_15181,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (21).jpeg,Organik,food_waste,300,168,1.79,train
ECO_15182,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (353).jpeg,Organik,food_waste,251,201,1.25,test
ECO_15183,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (316).jpeg,Organik,food_waste,275,183,1.5,val
ECO_15184,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (363).jpg,Organik,food_waste,450,470,0.96,train
ECO_15185,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/0_34.jpg,Organik,food_waste,512,512,1.0,train
ECO_15186,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (226).jpg,Organik,food_waste,595,331,1.8,val
ECO_15187,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/9_161.jpg,Organik,food_waste,512,512,1.0,train
ECO_15188,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (53).jpg,Organik,food_waste,600,450,1.33,train
ECO_15189,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (158).jpg,Organik,food_waste,400,533,0.75,train
ECO_15190,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/9_1049.jpg,Organik,food_waste,512,512,1.0,train
ECO_15191,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (437).jpg,Organik,food_waste,600,750,0.8,val
ECO_15192,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (334).jpg,Organik,food_waste,600,450,1.33,train
ECO_15193,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/10_704.jpg,Organik,food_waste,1024,768,1.33,train
ECO_15194,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/00000028.jpg,Organik,food_waste,748,421,1.78,train
ECO_15195,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (271).jpg,Organik,food_waste,440,366,1.2,train
ECO_15196,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (122).jpg,Organik,food_waste,600,600,1.0,train
ECO_15197,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Image_28 (1).png,Organik,food_waste,256,256,1.0,train
ECO_15198,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_11.jpg,Organik,food_waste,324,216,1.5,train
ECO_15199,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (236).jpeg,Organik,food_waste,259,194,1.34,train
ECO_15200,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (288).jpg,Organik,food_waste,600,400,1.5,train
ECO_15201,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (273).jpeg,Organik,food_waste,225,225,1.0,train
ECO_15202,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (421).jpg,Organik,food_waste,600,800,0.75,train
ECO_15203,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/0_176.jpg,Organik,food_waste,512,384,1.33,test
ECO_15204,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/00000174.jpg,Organik,food_waste,1000,759,1.32,train
ECO_15205,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (134).jpg,Organik,food_waste,600,800,0.75,train
ECO_15206,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_39.jpg,Organik,food_waste,324,182,1.78,train
ECO_15207,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (12).jpg,Organik,food_waste,600,600,1.0,train
ECO_15208,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (119).jpg,Organik,food_waste,1080,1005,1.07,train
ECO_15209,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_140.jpg,Organik,food_waste,324,182,1.78,train
ECO_15210,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (84).jpg,Organik,food_waste,800,597,1.34,train
ECO_15211,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_154.jpg,Organik,food_waste,324,194,1.67,train
ECO_15212,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (45).jpg,Organik,food_waste,300,400,0.75,train
ECO_15213,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (230).jpg,Organik,food_waste,229,196,1.17,train
ECO_15214,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (163).jpg,Organik,food_waste,447,472,0.95,test
ECO_15215,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (60).jpg,Organik,food_waste,600,400,1.5,train
ECO_15216,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (407).jpg,Organik,food_waste,403,604,0.67,test
ECO_15217,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_133.jpg,Organik,food_waste,324,222,1.46,train
ECO_15218,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (168).jpg,Organik,food_waste,525,700,0.75,test
ECO_15219,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (391).jpg,Organik,food_waste,800,600,1.33,train
ECO_15220,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_127.jpg,Organik,food_waste,324,216,1.5,train
ECO_15221,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (37).jpg,Organik,food_waste,160,120,1.33,train
ECO_15222,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_76.jpg,Organik,food_waste,324,170,1.91,val
ECO_15223,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (216).jpg,Organik,food_waste,600,600,1.0,train
ECO_15224,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (145).jpg,Organik,food_waste,600,600,1.0,train
ECO_15225,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_62.jpg,Organik,food_waste,324,216,1.5,train
ECO_15226,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/10_61.jpg,Organik,food_waste,512,512,1.0,train
ECO_15227,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Image_127.png,Organik,food_waste,256,256,1.0,train
ECO_15228,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (450).jpg,Organik,food_waste,511,334,1.53,train
ECO_15229,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (308).jpeg,Organik,food_waste,183,275,0.67,train
ECO_15230,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (329).jpg,Organik,food_waste,400,274,1.46,train
ECO_15231,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (283).jpg,Organik,food_waste,450,360,1.25,val
ECO_15232,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_89.jpg,Organik,food_waste,324,238,1.36,train
ECO_15233,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (335).jpeg,Organik,food_waste,216,233,0.93,train
ECO_15234,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (370).jpeg,Organik,food_waste,267,189,1.41,val
ECO_15235,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (153).jpg,Organik,food_waste,480,360,1.33,train
ECO_15236,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (446).jpg,Organik,food_waste,500,891,0.56,train
ECO_15237,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (345).jpg,Organik,food_waste,498,337,1.48,train
ECO_15238,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (129).jpg,Organik,food_waste,600,800,0.75,val
ECO_15239,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Image_190 (1).png,Organik,food_waste,256,256,1.0,train
ECO_15240,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (76).jpg,Organik,food_waste,660,880,0.75,val
ECO_15241,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/10_561.jpg,Organik,food_waste,512,512,1.0,train
ECO_15242,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/10_575.jpg,Organik,food_waste,512,340,1.51,train
ECO_15243,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (411).jpg,Organik,food_waste,797,446,1.79,train
ECO_15244,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (312).jpg,Organik,food_waste,280,280,1.0,train
ECO_15245,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (99).jpg,Organik,food_waste,640,435,1.47,train
ECO_15246,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/00000265.jpg,Organik,food_waste,1566,880,1.78,val
ECO_15247,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (368).jpg,Organik,food_waste,565,335,1.69,test
ECO_15248,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (228).jpeg,Organik,food_waste,251,201,1.25,train
ECO_15249,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (387).jpg,Organik,food_waste,550,366,1.5,train
ECO_15250,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (58).jpg,Organik,food_waste,600,750,0.8,train
ECO_15251,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (485).jpg,Organik,food_waste,600,518,1.16,train
ECO_15252,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/9_1211.jpg,Organik,food_waste,512,512,1.0,train
ECO_15253,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (7).jpg,Organik,food_waste,660,495,1.33,train
ECO_15254,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (256).jpg,Organik,food_waste,1080,716,1.51,train
ECO_15255,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (105).jpg,Organik,food_waste,600,600,1.0,train
ECO_15256,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (23).jpg,Organik,food_waste,600,600,1.0,train
ECO_15257,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Image_250.png,Organik,food_waste,256,256,1.0,train
ECO_15258,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/0_272.jpg,Organik,food_waste,512,512,1.0,test
ECO_15259,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/10_574.jpg,Organik,food_waste,1024,768,1.33,train
ECO_15260,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (354).jpeg,Organik,food_waste,216,233,0.93,train
ECO_15261,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (410).jpg,Organik,food_waste,600,600,1.0,train
ECO_15262,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/10_560.jpg,Organik,food_waste,512,512,1.0,val
ECO_15263,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (294).jpg,Organik,food_waste,600,750,0.8,train
ECO_15264,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (7).jpg,Organik,food_waste,600,600,1.0,train
ECO_15265,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (128).jpg,Organik,food_waste,660,495,1.33,train
ECO_15266,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/00000066.jpg,Organik,food_waste,800,445,1.8,train
ECO_15267,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (74).jpg,Organik,food_waste,600,600,1.0,train
ECO_15268,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (152).jpg,Organik,food_waste,600,450,1.33,train
ECO_15269,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (201).jpg,Organik,food_waste,451,280,1.61,train
ECO_15270,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (344).jpg,Organik,food_waste,550,412,1.33,val
ECO_15271,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (447).jpg,Organik,food_waste,640,807,0.79,train
ECO_15272,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_88.jpg,Organik,food_waste,324,216,1.5,train
ECO_15273,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (188).jpeg,Organik,food_waste,183,275,0.67,train
ECO_15274,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (62).jpg,Organik,food_waste,600,600,1.0,train
ECO_15275,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/10_60.jpg,Organik,food_waste,512,512,1.0,train
ECO_15276,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (352).jpg,Organik,food_waste,500,375,1.33,val
ECO_15277,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (274).jpeg,Organik,food_waste,189,267,0.71,train
ECO_15278,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/10_616.jpg,Organik,food_waste,512,384,1.33,train
ECO_15279,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_77.jpg,Organik,food_waste,324,216,1.5,train
ECO_15280,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (231).jpeg,Organik,food_waste,300,168,1.79,train
ECO_15281,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (186).jpg,Organik,food_waste,380,300,1.27,val
ECO_15282,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_126.jpg,Organik,food_waste,324,182,1.78,train
ECO_15283,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (401).jpeg,Organik,food_waste,183,275,0.67,train
ECO_15284,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_132.jpg,Organik,food_waste,324,218,1.49,test
ECO_15285,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (369).jpeg,Organik,food_waste,183,275,0.67,train
ECO_15286,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (169).jpg,Organik,food_waste,200,138,1.45,train
ECO_15287,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (35).jpg,Organik,food_waste,280,280,1.0,train
ECO_15288,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (113).jpg,Organik,food_waste,600,600,1.0,test
ECO_15289,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (240).jpg,Organik,food_waste,413,310,1.33,train
ECO_15290,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (406).jpg,Organik,food_waste,600,600,1.0,train
ECO_15291,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (305).jpg,Organik,food_waste,467,351,1.33,train
ECO_15292,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/00000338.jpg,Organik,food_waste,960,540,1.78,train
ECO_15293,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/10_364.jpg,Organik,food_waste,512,512,1.0,train
ECO_15294,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (276).jpeg,Organik,food_waste,183,275,0.67,train
ECO_15295,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/00000312.jpg,Organik,food_waste,1200,460,2.61,test
ECO_15296,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (237).jpg,Organik,food_waste,500,332,1.51,train
ECO_15297,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (164).jpg,Organik,food_waste,600,450,1.33,val
ECO_15298,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_124.jpg,Organik,food_waste,324,216,1.5,train
ECO_15299,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (308).jpg,Organik,food_waste,600,800,0.75,test
ECO_15300,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_130.jpg,Organik,food_waste,280,280,1.0,train
ECO_15301,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_61.jpg,Organik,food_waste,324,240,1.35,train
ECO_15302,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/bread (426).jpg,Organik,food_waste,690,460,1.5,train
ECO_15303,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Leftovers (325).jpg,Organik,food_waste,400,600,0.67,train
ECO_15304,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/00000138.jpg,Organik,food_waste,550,255,2.16,train
ECO_15305,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/image_75.jpg,Organik,food_waste,324,216,1.5,test
ECO_15306,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/Crispy Chicken-Train (19).jpeg,Organik,food_waste,194,259,0.75,train
ECO_15307,/content/drive/MyDrive/EcoWise/dataset-trashcan/Organik/food_waste/0_112.jpg,Organik,food_waste,512,512,1.0,train
